"ID","Browsable","Title","CollectionID","CollectionContentID","Identifier","Scope","PhysicalDescription","Date","Publisher","Contributor","RightsStatement","ContentURL","HyperlinkURL"
"79688","1","Voice Workshop","50","12368","20130912_Series3_88_89/data/originals/12368","Voice Workshop",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12368","0"
"79689","1","Theatre de la Jeune Lune","50","12369","20130912_Series3_88_89/data/originals/12369","Theatre de la Jeune Lune",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12369","0"
"79690","1","Thorstein Veblen","50","12370","20130912_Series3_88_89/data/originals/12370","Thorstein Veblen",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12370","0"
"79691","1","Oliver Younger's Retirement","50","12371","20130912_Series3_88_89/data/originals/12371","Oliver Younger's Retirement",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12371","0"
"79692","1","Nordic Skiing","50","12372","20130912_Series3_88_89/data/originals/12372","Nordic Skiing",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12372","0"
"79693","1","Play: 'Master Harold and the Boys'","50","12373","20130912_Series3_88_89/data/originals/12373","Play: 'Master Harold and the Boys'",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12373","0"
"79694","1","Chemistry","50","12374","20130912_Series3_88_89/data/originals/12374","Chemistry",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12374","0"
"79695","1","'Regency' in Concert","50","12375","20130912_Series3_88_89/data/originals/12375","'Regency' in Concert",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12375","0"
"79696","1","Computer Graphics and Physics","50","12376","20130912_Series3_88_89/data/originals/12376","Computer Graphics and Physics",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12376","0"
"79697","1","Alumni gathering at Tanque Verde","50","12377","20130912_Series3_88_89/data/originals/12377","Alumni gathering at Tanque Verde",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12377","0"
"79698","1","Peer Counseling","50","12378","20130912_Series3_88_89/data/originals/12378","Peer Counseling",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12378","0"
"79699","1","Swimming and Diving","50","12379","20130912_Series3_88_89/data/originals/12379","Swimming and Diving",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12379","0"
"79700","1","Alpine Skiing","50","12380","20130912_Series3_88_89/data/originals/12380","Alpine Skiing",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12380","0"
"79701","1","Baseball","50","12381","20130912_Series3_88_89/data/originals/12381","Baseball",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12381","0"
"79702","1","Clayton Truax","50","12383","20130912_Series3_88_89/data/originals/12383","Clayton Truax",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12383","0"
"79703","1","Blizzard O' Bucks","50","12384","20130912_Series3_88_89/data/originals/12384","Blizzard O' Bucks",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12384","0"
"79704","1","Return of Photo Collection","50","12385","20130912_Series3_88_89/data/originals/12385","Return of Photo Collection",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12385","0"
"79705","1","Schiller and President Lewis","50","12386","20130912_Series3_88_89/data/originals/12386","Schiller and President Lewis",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12386","0"
"79706","1","Winterfest","50","12387","20130912_Series3_88_89/data/originals/12387","Winterfest",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12387","0"
"79707","1","Oscar Brownstein's Theatre Class","50","12388","20130912_Series3_88_89/data/originals/12388","Oscar Brownstein's Theatre Class",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12388","0"
"79708","1","Psychology Department","50","12389","20130912_Series3_88_89/data/originals/12389","Psychology Department",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12389","0"
"79709","1","World Trade Center Reception","50","12390","20130912_Series3_88_89/data/originals/12390","World Trade Center Reception",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12390","0"
"79710","1","Black History Month","50","12392","20130912_Series3_88_89/data/originals/12392","Black History Month",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12392","0"
"79711","1","Admission Staff","50","12393","20130912_Series3_88_89/data/originals/12393","Admission Staff",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12393","0"
"79712","1","Deans","50","12394","20130912_Series3_88_89/data/originals/12394","Deans",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12394","0"
"79713","1","High School Science Olympic Awards","50","12395","20130912_Series3_88_89/data/originals/12395","High School Science Olympic Awards",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12395","0"
"79714","1","Rock Climbing Trip to Joshua Tree","50","12396","20130912_Series3_88_89/data/originals/12396","Rock Climbing Trip to Joshua Tree",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12396","0"
"79715","1","The Lark Quartet","50","12397","20130912_Series3_88_89/data/originals/12397","The Lark Quartet",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12397","0"
"79716","1","Vietnam Delegation","50","12398","20130912_Series3_88_89/data/originals/12398","Vietnam Delegation",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12398","0"
"79717","1","Kowaloff Photo Reception","50","12399","20130912_Series3_88_89/data/originals/12399","Kowaloff Photo Reception",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12399","0"
"79718","1","SARC Dinner","50","12400","20130912_Series3_88_89/data/originals/12400","SARC Dinner",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12400","0"
"79719","1","Reception for Robert Bergman '63","50","12401","20130912_Series3_88_89/data/originals/12401","Reception for Robert Bergman '63",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12401","0"
"79720","1","Dance","50","12402","20130912_Series3_88_89/data/originals/12402","Ebony II; Senior Dance Concert",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12402","0"
"79721","1","Band on Music and Drama Sidewalk","50","12403","20130912_Series3_88_89/data/originals/12403","Band on Music and Drama Sidewalk",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12403","0"
"79722","1","Fencing","50","12404","20130912_Series3_88_89/data/originals/12404","Fencing",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12404","0"
"79723","1","Academic Support Services","50","12405","20130912_Series3_88_89/data/originals/12405","Academic Support Services",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12405","0"
"79724","1","Aquatic Sculptures","50","12406","20130912_Series3_88_89/data/originals/12406","Aquatic Sculptures",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12406","0"
"79725","1","LGBC Pottery Sale","50","12407","20130912_Series3_88_89/data/originals/12407","LGBC Pottery Sale",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12407","0"
"79726","1","Lucian Pye and Steve Lewis","50","12408","20130912_Series3_88_89/data/originals/12408","Lucian Pye and Steve Lewis",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12408","0"
"79727","1","Faculty Fair","50","12409","20130912_Series3_88_89/data/originals/12409","Faculty Fair",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12409","0"
"79728","1","Tour of Campus","50","12410","20130912_Series3_88_89/data/originals/12410","Tour of Campus",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12410","0"
"79729","1","Divestment Rally","50","12411","20130912_Series3_88_89/data/originals/12411","Divestment Rally",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12411","0"
"79730","1","Northfield City Awards","50","12412","20130912_Series3_88_89/data/originals/12412","Northfield City Awards",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12412","0"
"79731","1","Shanty Town","50","12413","20130912_Series3_88_89/data/originals/12413","Shanty Town",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12413","0"
"79732","1","R.A.D. Passage","50","12414","20130912_Series3_88_89/data/originals/12414","R.A.D. Passage",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12414","0"
"79733","1","Trustees","50","12415","20130912_Series3_88_89/data/originals/12415","Trustees",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12415","0"
"79734","1","Maria Lugones, Sari Fenstenhein, Jennifer Kamenaga","50","12416","20130912_Series3_88_89/data/originals/12416","Maria Lugones, Sari Fenstenhein, Jennifer Kamenaga",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12416","0"
"79735","1","Project Friendship","50","12417","20130912_Series3_88_89/data/originals/12417","Project Friendship",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12417","0"
"79736","1","Arboretum","50","12418","20130912_Series3_88_89/data/originals/12418","Arboretum",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12418","0"
"79737","1","'An Australian Mosaic'","50","12419","20130912_Series3_88_89/data/originals/12419","'An Australian Mosaic'",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12419","0"
"79738","1","Downtown Studio","50","12420","20130912_Series3_88_89/data/originals/12420","Downtown Studio",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12420","0"
"79739","1","Mortar Board Garage Sale","50","12421","20130912_Series3_88_89/data/originals/12421","Mortar Board Garage Sale",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12421","0"
"79740","1","Promedeler I Molecular Graphics Computer","50","12422","20130912_Series3_88_89/data/originals/12422","Promedeler I Molecular Graphics Computer",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12422","0"
"79741","1","25-Year Service People","50","12423","20130912_Series3_88_89/data/originals/12423","25-Year Service People",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12423","0"
"79742","1","C.A.N.O.E.","50","12424","20130912_Series3_88_89/data/originals/12424","C.A.N.O.E.",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12424","0"
"79743","1","Portrait of Fred. B. Hill","50","12425","20130912_Series3_88_89/data/originals/12425","Portrait of Fred. B. Hill",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12425","0"
"79744","1","Dow Scholars","50","12427","20130912_Series3_88_89/data/originals/12427","Dow Scholars",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12427","0"
"79745","1","Northfield","50","12428","20130912_Series3_88_89/data/originals/12428","Northfield",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12428","0"
"79746","1","Michael Armacost, Burton Levin, Walter Mondale, Steve Lewis","50","12429","20130912_Series3_88_89/data/originals/12429","Michael Armacost, Burton Levin, Walter Mondale, Steve Lewis",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12429","0"
"79747","1","Japanese Religion and Culture","50","12430","20130912_Series3_88_89/data/originals/12430","Japanese Religion and Culture",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12430","0"
"79748","1","Regional Federal Depository Librarians","50","12431","20130912_Series3_88_89/data/originals/12431","Regional Federal Depository Librarians",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12431","0"
"79749","1","Student Life","50","12432","20130912_Series3_88_89/data/originals/12432","Student Life",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12432","0"
"79750","1","Phonathon","50","12433","20130912_Series3_88_89/data/originals/12433","Phonathon",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12433","0"
"79751","1","Track and Field","50","12434","20130912_Series3_88_89/data/originals/12434","Track and Field",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12434","0"
"79752","1","Softball","50","12435","20130912_Series3_88_89/data/originals/12435","Softball",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12435","0"
"79753","1","Tennis","50","12436","20130912_Series3_88_89/data/originals/12436","Tennis",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12436","0"
"79754","1","'Spring into ASIA' Dance Party","50","12437","20130912_Series3_88_89/data/originals/12437","'Spring into ASIA' Dance Party",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12437","0"
"79755","1","Play: 'The Ghost Sonata'","50","12438","20130912_Series3_88_89/data/originals/12438","Play: 'The Ghost Sonata'",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12438","0"
"79756","1","Play: 'The Little Foxes'","50","12439","20130912_Series3_88_89/data/originals/12439","Play: 'The Little Foxes'",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12439","0"
"79757","1","Play:  'The Merry Wives of Windsor'","50","12440","20130912_Series3_88_89/data/originals/12440","Play:  'The Merry Wives of Windsor'",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12440","0"
"79758","1","Play: 'Of Thee I Sing'","50","12441","20130912_Series3_88_89/data/originals/12441","Play: 'Of Thee I Sing'",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12441","0"
"79759","1","Play: 'Poe's Masque'","50","12442","20130912_Series3_88_89/data/originals/12442","Play: 'Poe's Masque'",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12442","0"
"79760","1","Reception for Juniors at Nutting House","50","12443","20130912_Series3_88_89/data/originals/12443","Reception for Juniors at Nutting House",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12443","0"
"79761","1","Knightingales","50","12444","20130912_Series3_88_89/data/originals/12444","Knightingales",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12444","0"
"79762","1","Student Life","50","12445","20130912_Series3_88_89/data/originals/12445","Student Life",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12445","0"
"79763","1","Dorm Photos - including head resident","50","12446","20130912_Series3_88_89/data/originals/12446","Dorm Photos - including head resident",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12446","0"
"79764","1","Play: 'Top Girls'","50","12447","20130912_Series3_88_89/data/originals/12447","Play: 'Top Girls'",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12447","0"
"79765","1","Women's Basketball","50","12448","20130912_Series3_88_89/data/originals/12448","Women's Basketball",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12448","0"
"79766","1","Women's Soccer","50","12449","20130912_Series3_88_89/data/originals/12449","Women's Soccer",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12449","0"
"79767","1","Women's Volleyball","50","12450","20130912_Series3_88_89/data/originals/12450","Women's Volleyball",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12450","0"
"79768","1","Summer Academic Enrichment Program","50","12451","20130912_Series3_88_89/data/originals/12451","Summer Academic Enrichment Program",NULL,"1989",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12451","0"
"79769","1","Summer Chuo University Program","50","12452","20130912_Series3_88_89/data/originals/12452","Summer Chuo University Program",NULL,"1989",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12452","0"
"79770","1","Summer Institute for Teachers of Talented High School Students (ITTS)","50","12453","20130912_Series3_88_89/data/originals/12453","Summer Institute for Teachers of Talented High School Students (ITTS)",NULL,"1989",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12453","0"
"79771","1","Summer Programs (Miscellaneous)","50","12454","20130912_Series3_88_89/data/originals/12454","Summer Programs (Miscellaneous)",NULL,"1989",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12454","0"
"79772","1","Summer Writing Program","50","12455","20130912_Series3_88_89/data/originals/12455","Summer Writing Program",NULL,"1989",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12455","0"
"79773","1","Aerial views","50","12572","20130912_Series3_88_89/data/originals/12572","Aerial views  Additional subjects: Football",NULL,"1989 (+ or - 1 year)",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/12572","0"
"79774","1","Students in Spring","50","29604","20130912_Series3_88_89/data/originals/29604","Students in Spring",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/29604","0"
"79775","1","Jackson Potter","50","29605","20130912_Series3_88_89/data/originals/29605","Jackson Potter",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/29605","0"
"79776","1","Alumni in Florida","50","29606","20130912_Series3_88_89/data/originals/29606","Alumni in Florida",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/29606","0"
"79777","1","Presidential Receptions","50","29609","20130912_Series3_88_89/data/originals/29609","Presidential Receptions",NULL,"1988/89",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/29609","0"
"79778","1","Alumni in Denver","50","29611","20130912_Series3_88_89/data/originals/29611","Alumni in Denver",NULL,"1989",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/29611","0"
"79779","1","Student LIfe","50","29640","20130912_Series3_88_89/data/originals/29640","Student Life",NULL,"1989 (+ or - 2 years)",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/29640","0"
"79780","1","President Lewis and Other People on the Street","50","97315","20130912_Series3_88_89/data/originals/97315","President Lewis and Other People on the Street",NULL,"1989 ( + or - 2 years)",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130912_Series3_88_89/data/dips/97315","0"
"79781","1","Construction of new Men's Gymnasium (West Gym)","50","8968","20130913_WestGymConstruction8968/data/originals",NULL,NULL,"1963",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130913_WestGymConstruction8968/data/dips","0"
"79782","1","Cave Concert","2878","138652","20130208_publicationsphotos2011/data/originals/110111_HaitiConcert","Haiti Relief",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110111_HaitiConcert","0"
"79783","1","Winter Sports","2878","138653","20130208_publicationsphotos2011/data/originals/110111_WinterSports","Athletics and student life",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110111_WinterSports","0"
"79784","1","Cave Concert","2878","138654","20130208_publicationsphotos2011/data/originals/110120_DasRacist","Das Racist",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110120_DasRacist","0"
"79785","1","Cave Concert","2878","138655","20130208_publicationsphotos2011/data/originals/110120_KristoffKrane","Kristoff Krane",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110120_KristoffKrane","0"
"79786","1","Cave Concert","2878","138656","20130208_publicationsphotos2011/data/originals/110126_Bonjay","Bonjay",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110126_Bonjay","0"
"79787","1","Around Campus","2878","138657","20130208_publicationsphotos2011/data/originals/110126_Scenics","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110126_Scenics","0"
"79788","1","Shabbat and Ebony","2878","138658","20130208_publicationsphotos2011/data/originals/110127_ShabbatandEbony",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110127_ShabbatandEbony","0"
"79789","1","Chinese New Year","2878","138659","20130208_publicationsphotos2011/data/originals/110203_ChineseNewYear","Activities in Cassat Hall",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110203_ChineseNewYear","0"
"79790","1","Ice Sculpting","2878","138660","20130208_publicationsphotos2011/data/originals/110203_IceSculpting",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110203_IceSculpting","0"
"79791","1","Cave Concert","2878","138661","20130208_publicationsphotos2011/data/originals/110210_DewiSant","Dewi Sant",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110210_DewiSant","0"
"79792","1","Cave Concert","2878","138662","20130208_publicationsphotos2011/data/originals/110210_FortWilsonRiot","Fort Wilson Riot",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110210_FortWilsonRiot","0"
"79793","1","Japanese Mask Workshop","2878","138663","20130208_publicationsphotos2011/data/originals/110215_JapaneseMasks","Led by Bidou Yamaguchi, part of larger \"Visualizing Japanese Theater\" program",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110215_JapaneseMasks","0"
"79794","1","Cave Concert","2878","138664","20130208_publicationsphotos2011/data/originals/110216_CaveConcert","Hobo Nephews of Uncle Frank",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110216_CaveConcert","0"
"79795","1","Around Campus","2878","138665","20130208_publicationsphotos2011/data/originals/110217_Chapel","Chapel",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110217_Chapel","0"
"79796","1","Around Campus","2878","138689","20130208_publicationsphotos2011/data/originals/110523_AroundCampus","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110523_AroundCampus","0"
"79797","1","Lunar New Year","2878","138666","20130208_publicationsphotos2011/data/originals/110217_LunarNewYear","Celebration, dance, and events in Great Hall",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110217_LunarNewYear","0"
"79798","1","Sayles-Hill","2878","138667","20130208_publicationsphotos2011/data/originals/110224_SaylesHangout","Student life",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110224_SaylesHangout","0"
"79799","1","Cave Concert","2878","138668","20130208_publicationsphotos2011/data/originals/110225_StudentBands","Student Bands",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110225_StudentBands","0"
"79800","1","Sayles-Hill","2878","138669","20130208_publicationsphotos2011/data/originals/110226_SaylesHangout","Student life",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110226_SaylesHangout","0"
"79801","1","Mardi Gras","2878","138670","20130208_publicationsphotos2011/data/originals/110228_MardiGras",NULL,NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110228_MardiGras","0"
"79802","1","Mardi Gras, Purim, Holi","2878","138671","20130208_publicationsphotos2011/data/originals/110304_MardiGrasHoliPurim","Chapel celebration of religious holidays",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110304_MardiGrasHoliPurim","0"
"79803","1","African Drum Ensemble Concert","2878","138672","20130208_publicationsphotos2011/data/originals/110307_AfricanDrum","Directed by Jay Johnson",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110307_AfricanDrum","0"
"79804","1","Studying","2878","138673","20130208_publicationsphotos2011/data/originals/110311_Studying","Student life",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110311_Studying","0"
"79805","1","Around Campus","2878","138674","20130208_publicationsphotos2011/data/originals/110316_Scenics","Scenic photos of campus and students",NULL,"2011",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130208_publicationsphotos2011/data/dips/110316_Scenics","0"
